date,symbol,type,shares,price,value,pnl,pnl_pct
2023-01-12,NVDA,BUY,48,16.495403289794922,791.7793579101562,,
2023-01-12,IONQ,BUY,199,4.050000190734863,805.9500379562378,,
2023-01-13,IONQ,SELL,199,4.409999847412109,877.5899696350098,71.63993167877197,0.08888879993161802
2023-01-17,TSLA,SELL,3,131.49000549316406,394.4700164794922,35.16002655029297,0.09785429722458074
2023-01-17,NVDA,SELL,48,17.685283660888672,848.8936157226562,57.1142578125,0.0721340576031799
2023-01-17,NVDA,BUY,40,17.685283660888672,707.4113464355469,,
2023-01-17,META,BUY,5,134.5306396484375,672.6531982421875,,
2023-01-17,TSLA,BUY,5,131.49000549316406,657.4500274658203,,
2023-01-18,IONQ,BUY,156,4.199999809265137,655.1999702453613,,
2023-01-19,NVDA,SELL,40,16.74916648864746,669.9666595458984,-37.44468688964844,-0.05293198515732327
2023-01-19,TSLA,SELL,5,127.16999816894531,635.8499908447266,-21.60003662109375,-0.0328542637747729
2023-01-19,IONQ,SELL,156,4.019999980926514,627.1199970245361,-28.079973220825195,-0.042857103931658785
2023-01-19,AAPL,BUY,4,133.38880920410156,533.5552368164062,,
2023-01-19,MSFT,BUY,2,226.93824768066406,453.8764953613281,,
2023-01-19,AMZN,BUY,6,93.68000030517578,562.0800018310547,,
2023-01-19,NVDA,BUY,35,16.74916648864746,586.2208271026611,,
2023-01-19,TSLA,BUY,4,127.16999816894531,508.67999267578125,,
2023-01-19,IONQ,BUY,149,4.019999980926514,598.9799971580505,,
2023-01-20,GOOGL,SELL,8,97.34857940673828,778.7886352539062,54.74249267578125,0.0756063591207856
2023-01-20,NVDA,SELL,35,17.822153091430664,623.7753582000732,37.55453109741211,0.06406208950818362
2023-01-20,IONQ,SELL,149,4.340000152587891,646.6600227355957,47.680025577545166,0.07960203312926996
2023-01-20,NVDA,BUY,27,17.822153091430664,481.19813346862793,,
2023-01-23,META,SELL,5,142.39219665527344,711.9609832763672,39.30778503417969,0.05843692579906086
2023-01-23,TSLA,SELL,4,143.75,575.0,66.32000732421875,0.13037667743792966
2023-01-23,NVDA,SELL,27,19.17487144470215,517.721529006958,36.52339553833008,0.07590095014512613
2023-01-23,TSLA,BUY,3,143.75,431.25,,
2023-01-24,AAPL,SELL,4,140.5478515625,562.19140625,28.63616943359375,0.053670487060456525
2023-01-25,GOOGL,BUY,7,94.56775665283203,661.9742965698242,,
2023-01-25,NVDA,BUY,34,19.304750442504883,656.361515045166,,
2023-01-25,META,BUY,5,140.63304138183594,703.1652069091797,,
2023-01-25,IONQ,BUY,128,4.5,576.0,,
2023-01-26,MSFT,SELL,2,242.66236877441406,485.3247375488281,31.4482421875,0.0692881048234592
2023-01-26,AMZN,SELL,6,99.22000122070312,595.3200073242188,33.24000549316406,0.059137498905636326
2023-01-26,TSLA,SELL,3,160.27000427246094,480.8100128173828,49.56001281738281,0.11492176885190217
2023-01-26,MSFT,BUY,2,242.66236877441406,485.3247375488281,,
2023-01-26,AMZN,BUY,5,99.22000122070312,496.1000061035156,,
2023-01-26,TSLA,BUY,2,160.27000427246094,320.5400085449219,,
2023-01-27,NVDA,SELL,34,20.34576416015625,691.7559814453125,35.394466400146484,0.05392526159567856
2023-01-27,META,SELL,5,150.810302734375,754.051513671875,50.88630676269531,0.07236749808252067
2023-01-27,TSLA,SELL,2,177.89999389648438,355.79998779296875,35.259979248046875,0.1100018041682475
2023-01-27,AAPL,BUY,3,143.90054321289062,431.7016296386719,,
2023-01-27,META,BUY,3,150.810302734375,452.430908203125,,
2023-01-27,TSLA,BUY,2,177.89999389648438,355.79998779296875,,
2023-01-30,META,SELL,3,146.15896606445312,438.4768981933594,-13.954010009765625,-0.030842300463479348
2023-01-30,TSLA,SELL,2,166.66000366210938,333.32000732421875,-22.47998046875,-0.06318150994943414
2023-01-30,NVDA,BUY,27,19.143903732299805,516.8854007720947,,
2023-01-30,META,BUY,3,146.15896606445312,438.4768981933594,,
2023-01-30,TSLA,BUY,2,166.66000366210938,333.32000732421875,,
2023-02-01,GOOGL,SELL,7,99.74207305908203,698.1945114135742,36.22021484375,0.05471543990670571
2023-02-01,IONQ,SELL,128,4.760000228881836,609.280029296875,33.280029296875,0.05777782864040799
2023-02-01,AMZN,SELL,5,105.1500015258789,525.7500076293945,29.650001525878906,0.05976617851460411
2023-02-01,NVDA,SELL,27,20.923219680786133,564.9269313812256,48.04153060913086,0.09294425908986613
2023-02-01,TSLA,SELL,2,181.41000366210938,362.82000732421875,29.5,0.08850353819687005
2023-02-01,NVDA,BUY,23,20.923219680786133,481.23405265808105,,
2023-02-01,TSLA,BUY,2,181.41000366210938,362.82000732421875,,
2023-02-01,IONQ,BUY,91,4.760000228881836,433.16002082824707,,
2023-02-02,MSFT,SELL,2,258.9050598144531,517.8101196289062,32.485382080078125,0.06693535187212624
2023-02-02,META,SELL,3,187.6134033203125,562.8402099609375,124.36331176757812,0.28362568764737167
2023-02-02,IONQ,SELL,91,5.489999771118164,499.58997917175293,66.42995834350586,0.15336124099469028
2023-02-03,AAPL,SELL,3,152.3513641357422,457.05409240722656,25.352462768554688,0.058726817384901556
2023-02-06,TSLA,SELL,2,194.75999450683594,389.5199890136719,26.699981689453125,0.07359015806863654
2023-02-06,MSFT,BUY,3,251.24362182617188,753.7308654785156,,
2023-02-07,NVDA,SELL,23,22.15205955505371,509.49736976623535,28.263317108154297,0.05873091680034436
2023-02-07,TSLA,BUY,3,196.80999755859375,590.4299926757812,,
2023-02-08,TSLA,SELL,3,201.2899932861328,603.8699798583984,13.439987182617188,0.02276304955598249
2023-02-09,IONQ,BUY,124,4.690000057220459,581.5600070953369,,
2023-02-10,TSLA,BUY,3,196.88999938964844,590.6699981689453,,
2023-02-13,MSFT,SELL,3,265.4804382324219,796.4413146972656,42.71044921875,0.05666538438973801
2023-02-14,IONQ,SELL,124,4.989999771118164,618.7599716186523,37.19996452331543,0.06396582307836915
2023-02-14,TSLA,SELL,3,209.25,627.75,37.08000183105469,0.06277617272927573
2023-02-17,NVDA,BUY,36,21.3677978515625,769.24072265625,,
2023-02-21,NVDA,SELL,36,20.6354923248291,742.8777236938477,-26.362998962402344,-0.034271455197235
2023-02-21,NVDA,BUY,34,20.6354923248291,701.6067390441895,,
2023-02-23,NVDA,SELL,34,23.641647338867188,803.8160095214844,102.20927047729492,0.1456788608053228
2023-02-24,GOOGL,BUY,9,88.51947021484375,796.6752319335938,,
2023-02-24,META,BUY,5,169.3460235595703,846.7301177978516,,
2023-02-24,IONQ,BUY,136,4.570000171661377,621.5200233459473,,
2023-03-01,AAPL,BUY,5,143.50794982910156,717.5397491455078,,
2023-03-01,NVDA,BUY,28,22.676565170288086,634.9438247680664,,
2023-03-03,GOOGL,SELL,9,93.00851440429688,837.0766296386719,40.401397705078125,0.05071250628316979
2023-03-03,META,SELL,5,184.11497497558594,920.5748748779297,73.84475708007812,0.0872116811814031
2023-03-03,IONQ,SELL,136,5.03000020980835,684.0800285339355,62.56000518798828,0.1006564597085659
2023-03-03,NVDA,SELL,28,23.8674373626709,668.2882461547852,33.34442138671875,0.05251554560578468
2023-03-06,AAPL,SELL,5,151.92230224609375,759.6115112304688,42.07176208496094,0.05863335395016468
2023-03-07,META,BUY,5,183.37950134277344,916.8975067138672,,
2023-03-07,LLY,BUY,3,304.7672424316406,914.3017272949219,,
2023-03-09,MSFT,BUY,3,247.50775146484375,742.5232543945312,,
2023-03-09,GOOGL,BUY,8,91.6876220703125,733.5009765625,,
2023-03-09,AMZN,BUY,8,92.25,738.0,,
2023-03-09,NVDA,BUY,30,23.4178466796875,702.535400390625,,
2023-03-09,TSLA,BUY,3,172.9199981689453,518.7599945068359,,
2023-03-14,META,SELL,5,192.8312530517578,964.1562652587891,47.258758544921875,0.05154202972401553
2023-03-14,LLY,SELL,3,320.89697265625,962.69091796875,48.389190673828125,0.05292475036331137
2023-03-14,TSLA,SELL,3,183.25999450683594,549.7799835205078,31.019989013671875,0.0597964171141634
2023-03-14,TSLA,BUY,2,183.25999450683594,366.5199890136719,,
2023-03-15,MSFT,SELL,3,260.37750244140625,781.1325073242188,38.6092529296875,0.05199736533661869
2023-03-16,GOOGL,SELL,8,99.63280487060547,797.0624389648438,63.56146240234375,0.08665491176333535
2023-03-16,AMZN,SELL,8,100.04000091552734,800.3200073242188,62.32000732421875,0.0844444543688601
2023-03-16,NVDA,SELL,30,25.521209716796875,765.6362915039062,63.10089111328125,0.08981880639494576
2023-03-16,GOOGL,BUY,7,99.63280487060547,697.4296340942383,,
2023-03-16,NVDA,BUY,27,25.521209716796875,689.0726623535156,,
2023-03-17,META,BUY,3,194.4114990234375,583.2344970703125,,
2023-03-20,IONQ,BUY,135,4.610000133514404,622.3500180244446,,
2023-03-21,TSLA,SELL,2,197.5800018310547,395.1600036621094,28.6400146484375,0.07814038935641564
2023-03-21,IONQ,SELL,135,4.869999885559082,657.4499845504761,35.099966526031494,0.05639907690121227
2023-03-22,IONQ,BUY,138,4.650000095367432,641.7000131607056,,
2023-03-23,GOOGL,SELL,7,104.87664794921875,734.1365356445312,36.70690155029297,0.052631691794921706
2023-03-23,NVDA,SELL,27,27.169933319091797,733.5881996154785,44.51553726196289,0.06460209451630378
2023-03-24,META,SELL,3,204.74778747558594,614.2433624267578,31.008865356445312,0.05316706318334768
2023-03-24,AMZN,BUY,8,98.12999725341797,785.0399780273438,,
2023-03-24,TSLA,BUY,3,190.41000366210938,571.2300109863281,,
2023-03-27,IONQ,SELL,138,5.119999885559082,706.5599842071533,64.85997104644775,0.10107522162416475
2023-03-27,NVDA,BUY,28,26.51044464111328,742.2924499511719,,
2023-03-27,META,BUY,3,201.5972137451172,604.7916412353516,,
2023-03-27,IONQ,BUY,130,5.119999885559082,665.5999851226807,,
2023-03-28,IONQ,SELL,130,4.699999809265137,610.9999752044678,-54.60000991821289,-0.08203126673470289
2023-03-28,AAPL,BUY,4,155.6949005126953,622.7796020507812,,
2023-03-28,LLY,BUY,2,331.2773132324219,662.5546264648438,,
2023-03-28,IONQ,BUY,118,4.699999809265137,554.5999774932861,,
2023-03-29,IONQ,SELL,118,5.130000114440918,605.3400135040283,50.74003601074219,0.09148943034595856
2023-03-29,IONQ,BUY,96,5.130000114440918,492.4800109863281,,
2023-03-30,GOOGL,BUY,6,100.19892883300781,601.1935729980469,,
2023-03-31,AMZN,SELL,8,103.29000091552734,826.3200073242188,41.280029296875,0.05258334664764955
2023-03-31,TSLA,SELL,3,207.4600067138672,622.3800201416016,51.15000915527344,0.08954363071182839
2023-03-31,IONQ,SELL,96,6.150000095367432,590.4000091552734,97.91999816894531,0.198830401203154
2023-03-31,NVDA,SELL,28,27.755477905273438,777.1533813476562,34.860931396484375,0.046963877106358194
2023-03-31,IONQ,BUY,73,6.150000095367432,448.9500069618225,,
2023-04-03,META,SELL,3,211.7645263671875,635.2935791015625,30.501937866210938,0.05043379535455793
2023-04-03,AAPL,SELL,4,164.1092529296875,656.43701171875,33.65740966796875,0.05404385364764136
2023-04-04,LLY,SELL,2,347.9269714355469,695.8539428710938,33.29931640625,0.05025897499791576
2023-04-04,IONQ,SELL,73,7.070000171661377,516.1100125312805,67.16000556945801,0.14959350602074745
2023-04-06,GOOGL,SELL,6,107.6773452758789,646.0640716552734,44.87049865722656,0.0746356925165804
2023-04-12,AMZN,BUY,10,97.83000183105469,978.3000183105469,,
2023-04-12,NVDA,BUY,38,26.474472045898438,1006.0299377441406,,
2023-04-17,AMZN,SELL,10,102.73999786376953,1027.3999786376953,49.09996032714844,0.05018906205474728
2023-04-19,NVDA,SELL,38,27.909360885620117,1060.5557136535645,54.52577590942383,0.05419895955749494
2023-04-20,AMZN,BUY,10,103.80999755859375,1038.0999755859375,,
2023-04-20,META,BUY,5,211.7645263671875,1058.8226318359375,,
2023-04-21,MSFT,BUY,3,280.31005859375,840.93017578125,,
2023-04-24,NVDA,BUY,29,27.02105140686035,783.6104907989502,,
2023-04-24,LLY,BUY,2,376.11468505859375,752.2293701171875,,
2023-04-25,MSFT,SELL,3,270.167236328125,810.501708984375,-30.428466796875,-0.036184296476941165
2023-04-25,MSFT,BUY,2,270.167236328125,540.33447265625,,
2023-04-26,MSFT,SELL,2,289.7366638183594,579.4733276367188,39.13885498046875,0.0724344955968932
2023-04-27,AMZN,SELL,10,109.81999969482422,1098.1999969482422,60.10002136230469,0.05789425178281338
2023-04-27,META,SELL,5,237.09835815429688,1185.4917907714844,126.66915893554688,0.11963208485250248
2023-04-28,IONQ,BUY,127,5.510000228881836,699.7700290679932,,
2023-05-01,NVDA,SELL,29,28.88759994506836,837.7403984069824,54.12990760803223,0.0690775688222891
2023-05-01,LLY,SELL,2,398.1508483886719,796.3016967773438,44.07232666015625,0.058588946950170744
2023-05-01,TSLA,BUY,4,161.8300018310547,647.3200073242188,,
2023-05-01,LLY,BUY,2,398.1508483886719,796.3016967773438,,
2023-05-02,IONQ,SELL,127,5.309999942779541,674.3699927330017,-25.400036334991455,-0.03629769106976638
2023-05-02,IONQ,BUY,132,5.309999942779541,700.9199924468994,,
2023-05-03,LLY,SELL,2,423.05181884765625,846.1036376953125,49.80194091796875,0.06254154815884314
2023-05-03,GOOGL,BUY,8,104.6879653930664,837.5037231445312,,
2023-05-03,AMZN,BUY,8,103.6500015258789,829.2000122070312,,
2023-05-05,TSLA,SELL,4,170.05999755859375,680.239990234375,32.91998291015625,0.05085580939516341
2023-05-05,IONQ,SELL,132,5.900000095367432,778.800012588501,77.88002014160156,0.11111114104439192
2023-05-05,IONQ,BUY,118,5.900000095367432,696.2000112533569,,
2023-05-09,IONQ,SELL,118,6.380000114440918,752.8400135040283,56.64000225067139,0.08135593412114912
2023-05-09,IONQ,BUY,119,6.380000114440918,759.2200136184692,,
2023-05-10,GOOGL,SELL,8,110.98452758789062,887.876220703125,50.37249755859375,0.060145998359819555
2023-05-10,AMZN,SELL,8,110.19000244140625,881.52001953125,52.32000732421875,0.06309696883018823
2023-05-10,IONQ,SELL,119,6.949999809265137,827.0499773025513,67.82996368408203,0.08934164335421302
2023-05-10,GOOGL,BUY,8,110.98452758789062,887.876220703125,,
2023-05-10,IONQ,BUY,109,6.949999809265137,757.5499792098999,,
2023-05-11,AMZN,BUY,8,112.18000030517578,897.4400024414062,,
2023-05-11,NVDA,BUY,32,28.555858612060547,913.7874755859375,,
2023-05-12,GOOGL,SELL,8,116.70507049560547,933.6405639648438,45.76434326171875,0.05154360731215118
2023-05-12,IONQ,SELL,109,6.349999904632568,692.14998960495,-65.39998960494995,-0.08633092389912018
2023-05-12,META,BUY,3,232.37745666503906,697.1323699951172,,
2023-05-12,TSLA,BUY,4,167.97999572753906,671.9199829101562,,
2023-05-12,IONQ,BUY,102,6.349999904632568,647.699990272522,,
2023-05-15,IONQ,SELL,102,7.340000152587891,748.6800155639648,100.98002529144287,0.15590555320057237
2023-05-15,GOOGL,BUY,6,115.7119140625,694.271484375,,
2023-05-15,IONQ,BUY,85,7.340000152587891,623.9000129699707,,
2023-05-16,IONQ,SELL,85,7.989999771118164,679.149980545044,55.24996757507324,0.08855580449832834
2023-05-16,IONQ,BUY,72,7.989999771118164,575.2799835205078,,
2023-05-17,NVDA,SELL,32,30.154619216918945,964.9478149414062,51.16033935546875,0.05598713127761331
2023-05-17,IONQ,SELL,72,8.960000038146973,645.120002746582,69.84001922607422,0.12140178908829449
2023-05-17,IONQ,BUY,65,8.960000038146973,582.4000024795532,,
2023-05-18,AMZN,SELL,8,118.1500015258789,945.2000122070312,47.760009765625,0.0532180531686777
2023-05-18,META,SELL,3,245.3375701904297,736.0127105712891,38.880340576171875,0.0557718193123699
2023-05-18,TSLA,SELL,4,176.88999938964844,707.5599975585938,35.6400146484375,0.0530420519629091
2023-05-18,GOOGL,SELL,6,121.98863220214844,731.9317932128906,37.660308837890625,0.05424435496122003
2023-05-19,NVDA,BUY,33,31.239774703979492,1030.9125652313232,,
2023-05-19,META,BUY,4,244.1349639892578,976.5398559570312,,
2023-05-19,TSLA,BUY,5,180.13999938964844,900.6999969482422,,
2023-05-22,IONQ,SELL,65,10.859999656677246,705.899977684021,123.49997520446777,0.21205352795101265
2023-05-22,AMZN,BUY,7,115.01000213623047,805.0700149536133,,
2023-05-24,MSFT,BUY,2,308.5372619628906,617.0745239257812,,
2023-05-25,NVDA,SELL,33,37.9505729675293,1252.3689079284668,221.45634269714355,0.21481583420942363
2023-05-26,META,SELL,4,260.43450927734375,1041.738037109375,65.19818115234375,0.06676448560150988
2023-05-26,TSLA,SELL,5,193.1699981689453,965.8499908447266,65.14999389648438,0.07233262364519377
2023-05-26,MSFT,SELL,2,327.2549743652344,654.5099487304688,37.4354248046875,0.06066597040261227
2023-05-26,TSLA,BUY,4,193.1699981689453,772.6799926757812,,
2023-05-30,AMZN,SELL,7,121.66000366210938,851.6200256347656,46.550010681152344,0.057821071231717
2023-05-31,TSLA,SELL,4,203.92999267578125,815.719970703125,43.03997802734375,0.05570220328637841
2023-05-31,TSLA,BUY,4,203.92999267578125,815.719970703125,,
2023-06-02,IONQ,BUY,65,9.220000267028809,599.3000173568726,,
2023-06-05,TSLA,SELL,4,217.61000061035156,870.4400024414062,54.72003173828125,0.06708188312603687
2023-06-05,IONQ,SELL,65,9.84000015258789,639.6000099182129,40.29999256134033,0.0672451049460631
2023-06-05,TSLA,BUY,4,217.61000061035156,870.4400024414062,,
2023-06-05,IONQ,BUY,61,9.84000015258789,600.2400093078613,,
2023-06-06,NVDA,BUY,23,38.624053955078125,888.3532409667969,,
2023-06-07,IONQ,SELL,61,9.449999809265137,576.4499883651733,-23.79002094268799,-0.039634180617383934
2023-06-07,NVDA,SELL,23,37.449832916259766,861.3461570739746,-27.007083892822266,-0.030401289315307042
2023-06-07,NVDA,BUY,21,37.449832916259766,786.4464912414551,,
2023-06-07,IONQ,BUY,59,9.449999809265137,557.5499887466431,,
2023-06-08,TSLA,SELL,4,234.86000061035156,939.4400024414062,69.0,0.07927025390201405
2023-06-08,IONQ,SELL,59,10.649999618530273,628.3499774932861,70.79998874664307,0.12698410936353793
2023-06-08,MSFT,BUY,3,319.754150390625,959.262451171875,,
2023-06-08,META,BUY,3,262.95892333984375,788.8767700195312,,
2023-06-08,TSLA,BUY,3,234.86000061035156,704.5800018310547,,
2023-06-12,NVDA,SELL,21,39.45549392700195,828.565372467041,42.11888122558594,0.05355594016205558
2023-06-12,TSLA,SELL,3,249.8300018310547,749.4900054931641,44.910003662109375,0.06374010551732628
2023-06-12,NVDA,BUY,19,39.45549392700195,749.6543846130371,,
2023-06-12,TSLA,BUY,3,249.8300018310547,749.4900054931641,,
2023-06-14,NVDA,SELL,19,42.96813201904297,816.3945083618164,66.7401237487793,0.08902785752827921
2023-06-15,MSFT,SELL,3,342.20751953125,1026.62255859375,67.360107421875,0.07022072774722402
2023-06-15,META,SELL,3,280.1032409667969,840.3097229003906,51.432952880859375,0.06519770239854569
2023-06-16,IONQ,BUY,72,9.699999809265137,698.3999862670898,,
2023-06-20,TSLA,SELL,3,274.45001220703125,823.3500366210938,73.86003112792969,0.09854705277801513
2023-06-20,IONQ,SELL,72,9.3100004196167,670.3200302124023,-28.0799560546875,-0.04020612343475742
2023-06-20,IONQ,BUY,72,9.3100004196167,670.3200302124023,,
2023-06-26,IONQ,SELL,72,10.329999923706055,743.7599945068359,73.4399642944336,0.10955955511453669
2023-06-26,TSLA,BUY,3,241.0500030517578,723.1500091552734,,
2023-06-26,V,BUY,5,222.54803466796875,1112.7401733398438,,
2023-06-26,IONQ,BUY,73,10.329999923706055,754.089994430542,,
2023-06-28,TSLA,SELL,3,256.239990234375,768.719970703125,45.56996154785156,0.0630159178191573
2023-06-28,IONQ,SELL,73,13.350000381469727,974.55002784729,220.46003341674805,0.2923524182060398
2023-06-28,TSLA,BUY,3,256.239990234375,768.719970703125,,
2023-07-03,V,SELL,5,234.02455139160156,1170.1227569580078,57.38258361816406,0.051568717471512336
2023-07-03,TSLA,SELL,3,279.82000732421875,839.4600219726562,70.74005126953125,0.09202317354241163
2023-07-05,META,BUY,4,292.56640625,1170.265625,,
2023-07-06,NVDA,BUY,26,42.07473373413086,1093.9430770874023,,
2023-07-06,IONQ,BUY,59,13.289999961853027,784.1099977493286,,
2023-07-10,IONQ,SELL,59,14.029999732971191,827.7699842453003,43.65998649597168,0.055680946067887406
2023-07-10,GOOGL,BUY,8,115.65232849121094,925.2186279296875,,
2023-07-10,AMZN,BUY,8,127.12999725341797,1017.0399780273438,,
2023-07-10,TSLA,BUY,3,269.6099853515625,808.8299560546875,,
2023-07-10,IONQ,BUY,48,14.029999732971191,673.4399871826172,,
2023-07-11,MSFT,BUY,2,326.84210205078125,653.6842041015625,,
2023-07-12,META,SELL,4,307.4447021484375,1229.77880859375,59.51318359375,0.050854423408147185
2023-07-13,NVDA,SELL,26,45.946128845214844,1194.599349975586,100.6562728881836,0.09201234963356461
2023-07-13,GOOGL,SELL,8,123.68692016601562,989.495361328125,64.2767333984375,0.06947194042370951
2023-07-13,AMZN,SELL,8,134.3000030517578,1074.4000244140625,57.36004638671875,0.05639900852076101
2023-07-13,LLY,BUY,2,427.60498046875,855.2099609375,,
2023-07-14,IONQ,SELL,48,13.550000190734863,650.4000091552734,-23.03997802734375,-0.034212370019388205
2023-07-14,IONQ,BUY,48,13.550000190734863,650.4000091552734,,
2023-07-17,TSLA,SELL,3,290.3800048828125,871.1400146484375,62.31005859375,0.07703727851239107
2023-07-17,IONQ,SELL,48,14.899999618530273,715.1999816894531,64.79997253417969,0.09963095267839955
2023-07-18,MSFT,SELL,2,353.4046936035156,706.8093872070312,53.12518310546875,0.08127040973628104
2023-07-19,GOOGL,BUY,10,121.1941146850586,1211.941146850586,,
2023-07-20,LLY,SELL,2,456.2496643066406,912.4993286132812,57.28936767578125,0.06698865809862573
2023-07-21,NVDA,BUY,25,44.27924728393555,1106.9811820983887,,
2023-07-21,META,BUY,3,292.4571228027344,877.3713684082031,,
2023-07-21,IONQ,BUY,55,14.420000076293945,793.100004196167,,
2023-07-25,IONQ,SELL,55,15.220000267028809,837.1000146865845,44.00001049041748,0.055478515014021394
2023-07-25,IONQ,BUY,44,15.220000267028809,669.6800117492676,,
2023-07-26,GOOGL,SELL,10,128.38453674316406,1283.8453674316406,71.90422058105469,0.05932979564883062
2023-07-26,IONQ,SELL,44,16.190000534057617,712.3600234985352,42.68001174926758,0.06373194809530502
2023-07-26,IONQ,BUY,43,16.190000534057617,696.1700229644775,,
2023-07-27,META,SELL,3,309.8002014160156,929.4006042480469,52.02923583984375,0.059301269352155093
2023-07-27,IONQ,SELL,43,15.529999732971191,667.7899885177612,-28.38003444671631,-0.040765953015136386
2023-07-27,IONQ,BUY,48,15.529999732971191,745.4399871826172,,
2023-07-28,NVDA,SELL,25,46.71861267089844,1167.965316772461,60.984134674072266,0.055090489034755774
2023-07-28,IONQ,SELL,48,17.93000030517578,860.6400146484375,115.20002746582031,0.1545396402750242
2023-08-01,AMZN,BUY,10,131.69000244140625,1316.9000244140625,,
2023-08-01,LLY,BUY,3,445.6947937011719,1337.0843811035156,,
2023-08-04,AMZN,SELL,10,139.57000732421875,1395.7000732421875,78.800048828125,0.059837533121154016
2023-08-08,LLY,SELL,3,513.0866088867188,1539.2598266601562,202.17544555664062,0.15120619791383863
2023-08-08,LLY,BUY,2,513.0866088867188,1026.1732177734375,,
2023-08-11,NVDA,BUY,28,40.82756042480469,1143.1716918945312,,
2023-08-14,NVDA,SELL,28,43.72362518310547,1224.2615051269531,81.08981323242188,0.07093406336718772
2023-08-14,NVDA,BUY,24,43.72362518310547,1049.3670043945312,,
2023-08-15,LLY,SELL,2,538.8508911132812,1077.7017822265625,51.528564453125,0.05021429478049551
2023-08-16,IONQ,BUY,49,13.6899995803833,670.8099794387817,,
2023-08-17,IONQ,SELL,49,13.010000228881836,637.49001121521,-33.31996822357178,-0.049671247066789596
2023-08-17,IONQ,BUY,49,13.010000228881836,637.49001121521,,
2023-08-18,TSLA,BUY,5,215.49000549316406,1077.4500274658203,,
2023-08-21,NVDA,SELL,24,46.93546676635742,1126.4512023925781,77.08419799804688,0.07345780615860252
2023-08-21,IONQ,SELL,49,14.420000076293945,706.5800037384033,69.08999252319336,0.10837815700279153
2023-08-21,TSLA,SELL,5,231.27999877929688,1156.3999938964844,78.94996643066406,0.07327482891838208
2023-08-21,IONQ,BUY,44,14.420000076293945,634.4800033569336,,
2023-08-22,NVDA,BUY,25,45.63733673095703,1140.9334182739258,,
2023-08-22,TSLA,BUY,5,233.19000244140625,1165.9500122070312,,
2023-08-23,IONQ,SELL,44,16.100000381469727,708.400016784668,73.92001342773438,0.11650487491589215
2023-08-24,AAPL,BUY,7,174.66912841796875,1222.6838989257812,,
2023-08-24,IONQ,BUY,47,14.619999885559082,687.1399946212769,,
2023-08-29,NVDA,SELL,25,48.75124740600586,1218.7811851501465,77.8477668762207,0.06823164755222402
2023-08-29,TSLA,SELL,5,257.17999267578125,1285.8999633789062,119.949951171875,0.10287743892623774
2023-08-29,IONQ,SELL,47,16.5,775.5,88.36000537872314,0.1285909801064971
2023-08-29,IONQ,BUY,39,16.5,643.5,,
2023-08-30,AAPL,SELL,7,185.82981872558594,1300.8087310791016,78.12483215332031,0.06389618136131406
2023-08-31,LLY,BUY,2,546.3230590820312,1092.6461181640625,,
