Date,Portfolio_Value
2023-04-21,10448.09623670578
2023-04-22,10448.09623670578
2023-04-23,10448.09623670578
2023-04-24,10448.09623670578
2023-04-25,10448.09623670578
2023-04-26,10448.09623670578
2023-04-27,10448.09623670578
2023-04-28,10448.09623670578
2023-04-29,10448.09623670578
2023-04-30,10448.09623670578
2023-05-01,10448.09623670578
2023-05-02,10448.09623670578
2023-05-03,10448.09623670578
2023-05-04,10448.09623670578
2023-05-05,10448.09623670578
2023-05-06,10448.09623670578
2023-05-07,10448.09623670578
2023-05-08,10448.09623670578
2023-05-09,10396.994336277246
2023-05-10,10453.537624716759
2023-05-11,10274.612217277288
2023-05-12,10356.468327611685
2023-05-13,10309.263815760612
2023-05-14,10327.445373743773
2023-05-15,10327.671940356493
2023-05-16,10349.15865650773
2023-05-17,10459.559776246548
2023-05-18,10442.267882585526
2023-05-19,10475.905732482672
2023-05-20,10495.887254834175
2023-05-21,10376.903926938772
2023-05-22,10416.317194223404
2023-05-23,10471.52545261383
2023-05-24,10373.604327708483
2023-05-25,10383.425050735474
2023-05-26,10459.67893883586
2023-05-27,10505.213718116283
2023-05-28,10573.079351127148
2023-05-29,10559.149689853191
2023-05-30,10554.201522052288
2023-05-31,10517.54289740324
2023-06-01,10486.360143363476
2023-06-02,10506.501656234264
2023-06-03,10521.1846434474
2023-06-04,10518.012737452984
2023-06-05,10446.35727328062
2023-06-06,10507.813532531261
2023-06-07,10257.6384832263
2023-06-08,10308.160926401615
2023-06-09,10142.57126969099
2023-06-10,9609.357835710049
2023-06-11,9575.546570241451
2023-06-12,9549.358175694942
2023-06-13,9612.171623647213
2023-06-14,9495.88956874609
2023-06-15,9473.534244000912
2023-06-16,9534.62413045764
2023-06-17,9607.867266446352
2023-06-18,9556.462341815233
2023-06-19,9603.104716718197
2023-06-20,9709.88819539547
2023-06-21,9850.539295136929
2023-06-22,9835.936713337898
2023-06-23,9893.892791390419
2023-06-24,9870.176925301552
2023-06-25,9876.876937508583
2023-06-26,9868.600753426552
2023-06-27,9872.675994515419
2023-06-28,9852.149047493935
2023-06-29,9859.895324349403
2023-06-30,9881.30731165409
2023-07-01,9903.47625696659
2023-07-02,9898.97172510624
2023-07-03,9899.344619393349
2023-07-04,9887.676726937294
2023-07-05,9877.441222786903
2023-07-06,9857.156249642372
2023-07-07,9867.061431527138
2023-07-08,9869.060119271278
2023-07-09,9862.883056282997
2023-07-10,9897.820769906044
2023-07-11,9905.812957406044
2023-07-12,9892.257613778114
2023-07-13,9929.66702234745
2023-07-14,9742.662286221981
2023-07-15,9756.85956043005
2023-07-16,9731.5309471488
2023-07-17,9736.619448125362
2023-07-18,9724.355272710323
2023-07-19,9727.042894780636
2023-07-20,9731.759874761105
2023-07-21,9734.92741626501
2023-07-22,9726.65269702673
2023-07-23,9730.928347051144
2023-07-24,9720.39909595251
2023-07-25,9716.986147344112
2023-07-26,9716.986147344112
2023-07-27,9716.986147344112
2023-07-28,9716.986147344112
2023-07-29,9716.986147344112
2023-07-30,9716.986147344112
2023-07-31,9716.986147344112
2023-08-01,9716.986147344112
2023-08-02,9716.986147344112
2023-08-03,9716.986147344112
2023-08-04,9716.986147344112
2023-08-05,9716.986147344112
2023-08-06,9716.986147344112
2023-08-07,9716.986147344112
2023-08-08,9716.986147344112
2023-08-09,9716.986147344112
2023-08-10,9716.986147344112
2023-08-11,9716.986147344112
2023-08-12,9716.986147344112
2023-08-13,9716.986147344112
2023-08-14,9716.986147344112
2023-08-15,9716.986147344112
2023-08-16,9583.823770582676
2023-08-17,9212.737428605556
2023-08-18,9245.508546024561
2023-08-19,9273.985495686531
2023-08-20,9305.119512677193
2023-08-21,9220.148494511843
2023-08-22,9191.422996848822
2023-08-23,9254.341248452663
2023-08-24,9220.320105075836
2023-08-25,9222.95416867733
2023-08-26,9221.620452791452
2023-08-27,9240.378291547298
2023-08-28,9280.42504248023
2023-08-29,9378.413222432137
2023-08-30,9287.359740674496
2023-08-31,9154.46224090457
2023-09-01,9120.624940007925
2023-09-02,9124.544738978148
2023-09-03,9127.66584700346
2023-09-04,9125.825549513102
2023-09-05,9135.190428733826
2023-09-06,9136.483025580645
2023-09-07,9154.627929896116
2023-09-08,9128.09201914072
2023-09-09,9116.985494941473
2023-09-10,9060.590210750699
2023-09-11,8952.236057639122
2023-09-12,9005.762664854527
2023-09-13,9062.23383229971
2023-09-14,9112.0866792202
2023-09-15,9159.173617601395
2023-09-16,9154.094025075436
2023-09-17,9091.441520512104
2023-09-18,9167.814628720284
2023-09-19,9235.295222997665
2023-09-20,9220.812173724174
2023-09-21,9137.549229383469
2023-09-22,9146.476862668991
2023-09-23,9140.438981294632
2023-09-24,9110.7844465971
2023-09-25,9133.124161601067
2023-09-26,9134.107010483742
2023-09-27,9126.767749667168
2023-09-28,9171.361147522926
2023-09-29,9194.942026734352
2023-09-30,9197.541902661324
2023-10-01,9266.505846977234
2023-10-02,9231.445960760117
2023-10-03,9231.35748052597
2023-10-04,9225.38710975647
2023-10-05,9217.315702438354
2023-10-06,9245.028499126434
2023-10-07,9219.20204782486
2023-10-08,9208.59628868103
2023-10-09,9168.404788970947
2023-10-10,9159.821370720863
2023-10-11,9135.575459599495
2023-10-12,9114.561175942421
2023-10-13,9130.079096913338
2023-10-14,9134.994469285011
2023-10-15,9141.091331124306
2023-10-16,9151.273312687874
2023-10-17,9115.037082791328
2023-10-18,9109.003488659859
2023-10-19,9106.50278198719
2023-10-20,9130.10420191288
2023-10-21,9189.804590344429
2023-10-22,9372.90137398243
2023-10-23,9497.940904736519
2023-10-24,9497.940904736519
2023-10-25,9497.940904736519
2023-10-26,9497.940904736519
2023-10-27,9497.940904736519
2023-10-28,9497.940904736519
2023-10-29,9497.940904736519
2023-10-30,9497.940904736519
2023-10-31,9497.940904736519
2023-11-01,9497.940904736519
2023-11-02,9497.940904736519
2023-11-03,9497.940904736519
2023-11-04,9497.940904736519
2023-11-05,9497.940904736519
2023-11-06,9497.940904736519
2023-11-07,9497.940904736519
2023-11-08,9497.940904736519
2023-11-09,9497.940904736519
2023-11-10,9497.940904736519
2023-11-11,9497.940904736519
2023-11-12,9497.940904736519
2023-11-13,9497.940904736519
2023-11-14,9497.940904736519
2023-11-15,9497.940904736519
2023-11-16,9497.940904736519
2023-11-17,9497.940904736519
2023-11-18,9497.940904736519
2023-11-19,9497.940904736519
2023-11-20,9497.940904736519
2023-11-21,9497.940904736519
2023-11-22,9555.842058300972
2023-11-23,9541.61732685566
2023-11-24,9536.428209424019
2023-11-25,9545.662126660347
2023-11-26,9531.305650830269
2023-11-27,9503.551347851753
2023-11-28,9517.180254101753
2023-11-29,9503.079027295113
2023-11-30,9505.125322461128
2023-12-01,9510.296312451363
2023-12-02,9514.827531933784
2023-12-03,9507.611711621284
2023-12-04,9538.794298291206
2023-12-05,9526.590593457222
2023-12-06,9515.568925976753
2023-12-07,9536.887071728706
2023-12-08,9572.518388867378
2023-12-09,9565.63408100605
2023-12-10,9577.421404004097
2023-12-11,9617.547685742378
2023-12-12,9665.992357373238
2023-12-13,9665.992357373238
2023-12-14,9665.992357373238
2023-12-15,9665.992357373238
2023-12-16,9665.992357373238
2023-12-17,9665.992357373238
2023-12-18,9665.992357373238
2023-12-19,9665.992357373238
2023-12-20,9665.992357373238
2023-12-21,9665.992357373238
2023-12-22,9665.992357373238
2023-12-23,9665.992357373238
2023-12-24,9665.992357373238
2023-12-25,9665.992357373238
2023-12-26,9665.992357373238
2023-12-27,9665.992357373238
2023-12-28,9665.992357373238
2023-12-29,9665.992357373238
2023-12-30,9665.992357373238
2023-12-31,9665.992357373238
2024-01-01,9665.992357373238
2024-01-02,9665.992357373238
2024-01-03,9665.992357373238
2024-01-04,9680.039729714394
2024-01-05,9650.83053791523
2024-01-06,9630.99130308628
2024-01-07,9589.2650090456
2024-01-08,9647.72940582037
2024-01-09,9622.518805027008
2024-01-10,9697.002777397633
2024-01-11,9701.705499768257
2024-01-12,9630.70507967472
2024-01-13,9641.376544713974
2024-01-14,9643.955701708794
2024-01-15,9643.256675362587
2024-01-16,9643.316968381405
2024-01-17,9625.511095643044
2024-01-18,9589.635684669018
2024-01-19,9572.55093240738
2024-01-20,9592.357654929161
2024-01-21,9576.693182587624
2024-01-22,9533.38416147232
2024-01-23,9559.898995220661
2024-01-24,9586.712171852589
2024-01-25,9546.712865889072
2024-01-26,9660.596612632275
2024-01-27,9697.869068205357
2024-01-28,9685.154691874981
2024-01-29,9707.828533947468
2024-01-30,9657.532211840153
2024-01-31,9657.532211840153
2024-02-01,9657.532211840153
2024-02-02,9657.532211840153
2024-02-03,9657.532211840153
2024-02-04,9657.532211840153
2024-02-05,9657.532211840153
2024-02-06,9657.532211840153
2024-02-07,9657.532211840153
2024-02-08,9657.532211840153
2024-02-09,9657.532211840153
2024-02-10,9657.532211840153
2024-02-11,9657.532211840153
2024-02-12,9657.532211840153
2024-02-13,9657.532211840153
2024-02-14,9657.532211840153
2024-02-15,9657.532211840153
2024-02-16,9657.532211840153
2024-02-17,9657.532211840153
2024-02-18,9657.532211840153
2024-02-19,9657.532211840153
2024-02-20,9657.532211840153
2024-02-21,9657.532211840153
2024-02-22,9657.532211840153
2024-02-23,9657.532211840153
2024-02-24,9657.532211840153
2024-02-25,9657.532211840153
2024-02-26,9657.532211840153
2024-02-27,9657.532211840153
2024-02-28,9657.532211840153
2024-02-29,9657.532211840153
2024-03-01,9657.532211840153
2024-03-02,9657.532211840153
2024-03-03,9657.532211840153
2024-03-04,9657.532211840153
2024-03-05,9657.532211840153
2024-03-06,9657.532211840153
2024-03-07,9657.532211840153
2024-03-08,9657.532211840153
2024-03-09,9657.532211840153
2024-03-10,9657.532211840153
2024-03-11,9657.532211840153
2024-03-12,9657.532211840153
2024-03-13,9657.532211840153
2024-03-14,9657.532211840153
2024-03-15,9657.532211840153
2024-03-16,9657.532211840153
2024-03-17,9657.532211840153
2024-03-18,9657.532211840153
2024-03-19,9657.532211840153
2024-03-20,9657.532211840153
2024-03-21,9657.532211840153
2024-03-22,9657.532211840153
2024-03-23,9657.532211840153
2024-03-24,9657.532211840153
2024-03-25,9657.532211840153
2024-03-26,9657.532211840153
2024-03-27,9657.532211840153
2024-03-28,9657.532211840153
2024-03-29,9657.532211840153
2024-03-30,9657.532211840153
2024-03-31,9657.532211840153
2024-04-01,9657.532211840153
2024-04-02,9657.532211840153
2024-04-03,9657.532211840153
2024-04-04,9657.532211840153
2024-04-05,9657.532211840153
2024-04-06,9657.532211840153
2024-04-07,9657.532211840153
2024-04-08,9657.532211840153
2024-04-09,9657.532211840153
2024-04-10,9657.532211840153
2024-04-11,9657.532211840153
2024-04-12,9657.532211840153
2024-04-13,8757.804713487625
2024-04-14,8874.973818928003
2024-04-15,8807.23393201828
2024-04-16,8795.563362181187
2024-04-17,8754.50652229786
2024-04-18,8796.887310951948
2024-04-19,8799.375126361847
2024-04-20,8916.309014052153
2024-04-21,8916.309014052153
2024-04-22,8916.309014052153
2024-04-23,8916.309014052153
2024-04-24,8916.309014052153
2024-04-25,8916.309014052153
2024-04-26,8916.309014052153
2024-04-27,8916.309014052153
2024-04-28,8916.309014052153
2024-04-29,8916.309014052153
2024-04-30,8916.309014052153
2024-05-01,8916.309014052153
2024-05-02,8916.309014052153
2024-05-03,8916.309014052153
2024-05-04,8916.309014052153
2024-05-05,8916.309014052153
2024-05-06,8916.309014052153
2024-05-07,8916.309014052153
2024-05-08,8916.309014052153
2024-05-09,8916.309014052153
2024-05-10,8916.309014052153
2024-05-11,8916.309014052153
2024-05-12,8916.309014052153
2024-05-13,8916.309014052153
2024-05-14,8916.309014052153
2024-05-15,8916.309014052153
2024-05-16,8916.309014052153
2024-05-17,8916.309014052153
2024-05-18,8916.309014052153
2024-05-19,8916.309014052153
2024-05-20,8916.309014052153
2024-05-21,8916.309014052153
2024-05-22,8916.309014052153
2024-05-23,8916.309014052153
2024-05-24,8916.309014052153
2024-05-25,8916.309014052153
2024-05-26,8916.309014052153
2024-05-27,8916.309014052153
2024-05-28,8916.309014052153
2024-05-29,8916.309014052153
2024-05-30,8916.309014052153
2024-05-31,8916.309014052153
2024-06-01,8916.309014052153
2024-06-02,8916.309014052153
2024-06-03,8916.309014052153
2024-06-04,8916.309014052153
2024-06-05,8916.309014052153
2024-06-06,8916.309014052153
2024-06-07,8916.309014052153
2024-06-08,8916.309014052153
2024-06-09,8944.385834902525
2024-06-10,8941.184788912535
2024-06-11,8914.526912420988
2024-06-12,9065.651682555676
2024-06-13,8878.653569757938
2024-06-14,8806.418636620045
2024-06-15,8905.082181155682
2024-06-16,8939.158772945404
2024-06-17,8848.087776720524
2024-06-18,8716.100242048502
2024-06-19,8761.692056417465
2024-06-20,8745.662873327732
2024-06-21,8715.322192400694
2024-06-22,8672.99260058999
2024-06-23,8588.693236917257
2024-06-24,8601.865652352571
2024-06-25,8645.884068280458
2024-06-26,8614.486112385988
2024-06-27,8759.230938225985
2024-06-28,8722.136765748262
2024-06-29,8699.91675260663
2024-06-30,8739.24808242917
2024-07-01,8753.536143094301
2024-07-02,8799.656577855349
2024-07-03,8739.460508137941
2024-07-04,8685.722581654787
2024-07-05,8542.926946282387
2024-07-06,8839.731416940689
2024-07-07,8523.893957287073
2024-07-08,8738.743489325047
2024-07-09,8745.276629507542
2024-07-10,8807.06031396985
2024-07-11,8774.358555674553
2024-07-12,8910.467948794365
2024-07-13,9107.826853215694
2024-07-14,9170.891510426998
2024-07-15,9347.090267598629
2024-07-16,9347.090267598629
2024-07-17,9347.090267598629
2024-07-18,9347.090267598629
2024-07-19,9347.090267598629
2024-07-20,9347.090267598629
2024-07-21,9347.090267598629
2024-07-22,9347.090267598629
2024-07-23,9347.090267598629
2024-07-24,9347.090267598629
2024-07-25,9347.090267598629
2024-07-26,9347.090267598629
2024-07-27,9347.090267598629
2024-07-28,9347.090267598629
2024-07-29,9347.090267598629
2024-07-30,9347.090267598629
2024-07-31,9347.090267598629
2024-08-01,9336.071133077145
2024-08-02,9278.676418721676
2024-08-03,9224.889269560575
2024-08-04,9003.411120951176
2024-08-05,8649.365049481392
2024-08-06,8882.553893446922
2024-08-07,8978.94423493743
2024-08-08,9353.277327388525
2024-08-09,9353.277327388525
2024-08-10,9353.277327388525
2024-08-11,9353.277327388525
2024-08-12,9353.277327388525
2024-08-13,9353.277327388525
2024-08-14,9353.277327388525
2024-08-15,9353.277327388525
2024-08-16,9353.277327388525
2024-08-17,9353.277327388525
2024-08-18,9353.277327388525
2024-08-19,9382.86171039939
2024-08-20,9398.769636482
2024-08-21,9442.194756358862
2024-08-22,9449.811108916998
2024-08-23,9515.200152248144
2024-08-24,9515.200152248144
2024-08-25,9515.200152248144
2024-08-26,9515.200152248144
2024-08-27,9515.200152248144
2024-08-28,9515.200152248144
2024-08-29,9515.200152248144
2024-08-30,9515.200152248144
2024-08-31,9515.200152248144
2024-09-01,9515.200152248144
2024-09-02,9584.630099147558
2024-09-03,9502.957499355078
2024-09-04,9569.247118800879
2024-09-05,9522.22252163291
2024-09-06,9474.49489864707
2024-09-07,9504.541300624609
2024-09-08,9550.327887892723
2024-09-09,9628.264576941729
2024-09-10,9626.711558163166
2024-09-11,9580.19385010004
2024-09-12,9627.167361229658
2024-09-13,9672.384823679924
2024-09-14,9638.337240755558
2024-09-15,9592.015154391527
2024-09-16,9570.361598789692
2024-09-17,9583.796050310135
2024-09-18,9627.78960558772
2024-09-19,9766.467019557953
2024-09-20,9772.62403768301
2024-09-21,9800.73504909873
2024-09-22,9800.73504909873
2024-09-23,9800.73504909873
2024-09-24,9800.73504909873
2024-09-25,9800.73504909873
2024-09-26,9800.73504909873
2024-09-27,9800.73504909873
2024-09-28,9800.73504909873
2024-09-29,9800.73504909873
2024-09-30,9800.73504909873
2024-10-01,9800.73504909873
2024-10-02,9800.73504909873
2024-10-03,9800.73504909873
2024-10-04,9800.73504909873
2024-10-05,9800.73504909873
2024-10-06,9800.73504909873
2024-10-07,9800.73504909873
2024-10-08,9800.73504909873
2024-10-09,9800.73504909873
2024-10-10,9800.73504909873
2024-10-11,9800.73504909873
2024-10-12,9800.73504909873
2024-10-13,9800.73504909873
2024-10-14,9800.73504909873
2024-10-15,9800.73504909873
2024-10-16,9800.73504909873
2024-10-17,9800.73504909873
2024-10-18,9800.73504909873
2024-10-19,9800.73504909873
2024-10-20,9800.73504909873
2024-10-21,9800.73504909873
2024-10-22,9800.73504909873
2024-10-23,9800.73504909873
2024-10-24,9800.73504909873
2024-10-25,9800.73504909873
2024-10-26,9865.810405105352
2024-10-27,9883.679390281439
2024-10-28,9869.298710554838
2024-10-29,9936.377237528563
2024-10-30,9913.293488711119
2024-10-31,9818.157232254744
2024-11-01,9816.96556326747
2024-11-02,9787.495555251837
2024-11-03,9708.993925660849
2024-11-04,9709.857637017965
2024-11-05,9863.232984811068
2024-11-06,10237.626188606024
2024-11-07,10273.655290931463
2024-11-08,10273.655290931463
2024-11-09,10273.655290931463
2024-11-10,10273.655290931463
2024-11-11,10334.987556666136
2024-11-12,10334.987556666136
2024-11-13,10334.987556666136
2024-11-14,10334.987556666136
2024-11-15,10573.750977844
2024-11-16,10573.750977844
2024-11-17,10573.750977844
2024-11-18,10573.750977844
2024-11-19,10573.750977844
2024-11-20,10573.750977844
2024-11-21,10573.750977844
2024-11-22,10573.750977844
2024-11-23,10573.750977844
2024-11-24,10573.750977844
2024-11-25,10573.750977844
2024-11-26,10573.750977844
2024-11-27,10573.750977844
2024-11-28,10573.750977844
2024-11-29,10573.750977844
2024-11-30,10573.750977844
2024-12-01,10573.750977844
2024-12-02,10573.750977844
2024-12-03,10573.750977844
2024-12-04,10573.750977844
2024-12-05,10573.750977844
2024-12-06,10573.750977844
2024-12-07,10573.750977844
2024-12-08,10573.750977844
2024-12-09,10573.750977844
2024-12-10,10573.750977844
2024-12-11,10573.750977844
2024-12-12,10573.750977844
2024-12-13,10573.750977844
2024-12-14,10573.750977844
2024-12-15,10573.750977844
2024-12-16,10573.750977844
2024-12-17,10573.750977844
2024-12-18,10573.750977844
2024-12-19,10573.750977844
2024-12-20,10573.750977844
2024-12-21,10479.543774932623
2024-12-22,10471.616010040045
2024-12-23,10538.709454864264
2024-12-24,10589.35680899024
2024-12-25,10592.787167876959
2024-12-26,10527.960370391607
2024-12-27,10497.23293814063
2024-12-28,10575.52834829688
2024-12-29,10538.64344534278
2024-12-30,10547.62992605567
2024-12-31,10535.284970611334
2025-01-01,10567.549741119146
2025-01-02,10664.802914947271
2025-01-03,10664.802914947271
2025-01-04,10664.802914947271
2025-01-05,10664.802914947271
2025-01-06,10664.802914947271
2025-01-07,10664.802914947271
2025-01-08,10664.802914947271
2025-01-09,10664.802914947271
2025-01-10,10664.802914947271
2025-01-11,10664.802914947271
2025-01-12,10664.802914947271
2025-01-13,10664.802914947271
2025-01-14,10664.802914947271
2025-01-15,10664.802914947271
2025-01-16,10664.802914947271
2025-01-17,10664.802914947271
2025-01-18,10664.802914947271
2025-01-19,10664.802914947271
2025-01-20,10664.802914947271
2025-01-21,10664.802914947271
2025-01-22,10664.802914947271
2025-01-23,10664.802914947271
2025-01-24,10664.802914947271
2025-01-25,10664.802914947271
2025-01-26,10664.802914947271
2025-01-27,10664.802914947271
2025-01-28,10664.802914947271
2025-01-29,10718.545712381601
2025-01-30,10891.527706384659
2025-01-31,10923.056429475546
2025-02-01,10792.576986640692
2025-02-02,10615.63509696722
2025-02-03,10726.62159961462
2025-02-04,10192.76333296299
2025-02-05,10135.34583491087
2025-02-06,10065.896286964417
2025-02-07,10131.652771949768
2025-02-08,10221.482224941254
2025-02-09,10201.023378372192
2025-02-10,10315.441425800323
2025-02-11,10429.841101646423
2025-02-12,10622.52246761322
2025-02-13,10616.17991399765
2025-02-14,10663.153333187103
2025-02-15,10619.716779232025
2025-02-16,10588.392835140228
2025-02-17,10597.587567806244
2025-02-18,10523.641614437103
2025-02-19,10534.558606624603
2025-02-20,10659.108441829681
2025-02-21,10571.583142757416
2025-02-22,10660.024823665619
2025-02-23,10582.341657161713
2025-02-24,10229.72987127304
2025-02-25,10341.22814822197
2025-02-26,10283.609160840511
2025-02-27,10394.463897705078
2025-02-28,10366.374693453312
2025-03-01,10381.480381667614
2025-03-02,11236.483499288559
2025-03-03,10885.800496697426
2025-03-04,10885.800496697426
2025-03-05,10885.800496697426
2025-03-06,10885.800496697426
2025-03-07,10885.800496697426
2025-03-08,10885.800496697426
2025-03-09,10885.800496697426
2025-03-10,10636.33413130045
2025-03-11,10888.208312094212
2025-03-12,11045.162157952785
2025-03-13,10994.274427950382
2025-03-14,11150.03217369318
2025-03-15,11254.208315074444
2025-03-16,11202.913932979107
2025-03-17,11230.786117851734
2025-03-18,11214.229761779308
2025-03-19,11260.908173382282
2025-03-20,11212.521662414074
2025-03-21,11184.527811706066
2025-03-22,11204.62211471796
2025-03-23,11220.028617441654
2025-03-24,11240.410404384136
2025-03-25,10044.068268120289
2025-03-26,10044.068268120289
2025-03-27,10044.068268120289
2025-03-28,10044.068268120289
2025-03-29,10044.068268120289
2025-03-30,10044.068268120289
2025-03-31,10044.068268120289
2025-04-01,10044.068268120289
2025-04-02,10044.068268120289
2025-04-03,10044.068268120289
2025-04-04,10044.068268120289
2025-04-05,10044.068268120289
2025-04-06,10044.068268120289
2025-04-07,10159.55811458826
2025-04-08,10011.757091462612
2025-04-09,10671.655689418316
2025-04-10,10661.728931605816
2025-04-11,10679.095020473003
2025-04-12,10701.163135707378
2025-04-13,10675.002002894878
2025-04-14,10675.587452113628
2025-04-15,10666.289112269878
2025-04-16,10672.52946871519
2025-04-17,10687.24138277769
2025-04-18,10690.444751918316
2025-04-19,10690.470630824566
2025-04-20,10692.861866176128
2025-04-21,10701.745411098003
2025-04-22,10744.57097262144
2025-04-23,10744.57097262144
2025-04-24,10744.57097262144
2025-04-25,10744.57097262144
2025-04-26,10744.57097262144
2025-04-27,10744.57097262144
2025-04-28,10744.57097262144
2025-04-29,10744.57097262144
2025-04-30,10744.57097262144
2025-05-01,10744.57097262144
2025-05-02,10744.57097262144
2025-05-03,10744.57097262144
2025-05-04,10744.57097262144
2025-05-05,10744.57097262144
2025-05-06,10744.57097262144
2025-05-07,10744.57097262144
2025-05-08,10744.57097262144
2025-05-09,10744.57097262144
2025-05-10,10744.57097262144
2025-05-11,10744.57097262144
2025-05-12,10744.57097262144
2025-05-13,10744.57097262144
2025-05-14,10744.57097262144
2025-05-15,10744.57097262144
2025-05-16,10744.57097262144
2025-05-17,10744.57097262144
2025-05-18,10744.57097262144
2025-05-19,10744.57097262144
2025-05-20,10744.57097262144
2025-05-21,10744.57097262144
2025-05-22,10744.57097262144
2025-05-23,10744.57097262144
2025-05-24,10744.57097262144
2025-05-25,10744.57097262144
2025-05-26,10744.57097262144
2025-05-27,10744.57097262144
2025-05-28,10744.57097262144
2025-05-29,10744.57097262144
2025-05-30,10744.57097262144
2025-05-31,10744.57097262144
2025-06-01,10756.026966273785
2025-06-02,10748.1621286273
2025-06-03,10731.613208949566
2025-06-04,10711.77800387144
2025-06-05,10623.611042201519
2025-06-06,10850.6639239192
2025-06-07,10990.056365609169
2025-06-08,11036.584177136421
2025-06-09,11259.916615247726
2025-06-10,11259.916615247726
2025-06-11,11259.916615247726
2025-06-12,11259.916615247726
2025-06-13,11259.916615247726
2025-06-14,11259.916615247726
2025-06-15,11259.916615247726
2025-06-16,11259.916615247726
2025-06-17,11259.916615247726
2025-06-18,11259.916615247726
2025-06-19,11225.19124341011
2025-06-20,11173.827299833298
2025-06-21,11067.539568245411
2025-06-22,10898.436311602592
2025-06-23,11237.308182239532
2025-06-24,11311.385058045387
2025-06-25,11258.598910033703
2025-06-26,11193.886261045933
2025-06-27,11233.508098304272
2025-06-28,11325.081914305687
2025-06-29,11351.47503477335
