date,symbol,type,shares,price,value,pnl,pnl_pct
2025-03-02,XRP/USD,SELL,328,2.9369421005249023,963.317008972168,242.16047286987305,0.3357946031782522
2025-03-02,XRP/USD,BUY,277,2.9369421005249023,813.532961845398,,
2025-03-02,ADA/USD,BUY,722,1.1295030117034912,815.5011744499207,,
2025-03-03,XRP/USD,SELL,277,2.385741949081421,660.8505198955536,-152.68244194984436,-0.18767824920517456
2025-03-03,ADA/USD,SELL,722,0.8552640080451965,617.5006138086319,-198.00056064128876,-0.24279616859515366
2025-03-09,AVAX/USD,BUY,90,17.957881927490234,1616.209373474121,,
2025-03-09,MATIC/USD,BUY,7402,0.22058600187301636,1632.777585864067,,
2025-03-10,AVAX/USD,SELL,90,16.28597068786621,1465.737361907959,-150.4720115661621,-0.09310180601336024
2025-03-10,MATIC/USD,SELL,7402,0.20721200108528137,1533.7832320332527,-98.99435383081436,-0.0606294174343571
2025-03-10,BNB/USD,BUY,2,532.1218872070312,1064.2437744140625,,
2025-03-10,AVAX/USD,BUY,70,16.28597068786621,1140.0179481506348,,
2025-03-10,DOT/USD,BUY,295,3.880053997039795,1144.6159291267395,,
2025-03-10,MATIC/USD,BUY,5528,0.20721200108528137,1145.4679419994354,,
2025-03-10,LINK/USD,BUY,90,12.69313907623291,1142.382516860962,,
2025-03-12,AVAX/USD,SELL,70,18.89916229248047,1322.9413604736328,182.92341232299805,0.16045660738915637
2025-03-14,BNB/USD,SELL,2,587.1362915039062,1174.2725830078125,110.02880859375,0.10338684729852259
2025-03-15,DOT/USD,SELL,295,4.352015018463135,1283.8444304466248,139.22850131988525,0.12163774570751142
2025-03-15,LINK/USD,SELL,90,14.037820816040039,1263.4038734436035,121.0213565826416,0.10593768269071906
2025-04-06,BNB/USD,BUY,2,554.5949096679688,1109.1898193359375,,
2025-04-06,SOL/USD,BUY,14,105.7120132446289,1479.9681854248047,,
2025-04-06,ADA/USD,BUY,2630,0.5727930068969727,1506.445608139038,,
2025-04-06,AVAX/USD,BUY,94,15.994715690612793,1503.5032749176025,,
2025-04-09,SOL/USD,SELL,14,119.05754089355469,1666.8055725097656,186.83738708496094,0.12624419154749048
2025-04-09,ADA/USD,SELL,2630,0.631676971912384,1661.31043612957,154.86482799053192,0.10280147331827104
