symbol,order_type,quantity,price,timestamp,commission,pnl
IONQ,SELL,96,7.340000152587891,2023-05-15,0.0,95.04002380371094
NVDA,BUY,21,29.19036865234375,2023-05-16,0.0,0.0
NVDA,SELL,21,30.154617309570312,2023-05-17,0.0,20.249221801757812
AAPL,BUY,3,173.11825561523438,2023-05-18,0.0,0.0
MSFT,BUY,1,313.12823486328125,2023-05-18,0.0,0.0
META,BUY,2,245.33758544921875,2023-05-18,0.0,0.0
V,BUY,2,229.7270050048828,2023-05-18,0.0,0.0
AAPL,SELL,3,172.27761840820312,2023-05-22,0.0,-2.52191162109375
TSLA,SELL,19,188.8699951171875,2023-05-22,0.0,520.4298553466797
V,BUY,3,220.85655212402344,2023-05-23,0.0,0.0
MSFT,SELL,1,308.5372619628906,2023-05-24,0.0,-4.590972900390625
NVDA,BUY,26,30.514339447021484,2023-05-24,0.0,0.0
V,BUY,3,218.56517028808594,2023-05-24,0.0,0.0
NVDA,SELL,26,37.95057678222656,2023-05-25,0.0,193.34217071533203
META,SELL,2,251.1417694091797,2023-05-25,0.0,11.608367919921875
IONQ,BUY,87,9.350000381469727,2023-05-25,0.0,0.0
IONQ,SELL,87,10.0,2023-05-26,0.0,56.54996681213379
IONQ,BUY,74,10.989999771118164,2023-05-30,0.0,0.0
AAPL,BUY,4,175.29396057128906,2023-05-31,0.0,0.0
MSFT,BUY,2,322.8311462402344,2023-05-31,0.0,0.0
V,BUY,2,217.3654327392578,2023-05-31,0.0,0.0
AAPL,SELL,4,178.10263061523438,2023-06-01,0.0,11.23468017578125
AAPL,BUY,3,177.5982666015625,2023-06-05,0.0,0.0
IONQ,SELL,74,10.550000190734863,2023-06-09,0.0,-32.55996894836426
MSFT,SELL,2,342.20751953125,2023-06-15,0.0,38.75274658203125
META,BUY,2,280.1032409667969,2023-06-15,0.0,0.0
AAPL,BUY,3,182.8793182373047,2023-06-16,0.0,0.0
MSFT,BUY,1,336.53521728515625,2023-06-16,0.0,0.0
META,BUY,2,279.2783203125,2023-06-16,0.0,0.0
LLY,BUY,1,440.4025573730469,2023-06-16,0.0,0.0
V,BUY,2,225.11474609375,2023-06-16,0.0,0.0
META,BUY,1,286.96099853515625,2023-06-23,0.0,0.0
AAPL,SELL,6,183.22547912597656,2023-06-26,0.0,17.920120239257812
META,SELL,5,276.7638244628906,2023-06-26,0.0,-21.904998779296818
IONQ,BUY,64,10.329999923706055,2023-06-26,0.0,0.0
AAPL,BUY,3,185.9846954345703,2023-06-27,0.0,0.0
LLY,BUY,1,456.9185485839844,2023-06-27,0.0,0.0
IONQ,SELL,64,10.8100004196167,2023-06-27,0.0,30.72003173828125
LLY,SELL,2,451.2132263183594,2023-06-28,0.0,5.1053466796875
LLY,BUY,1,456.9087219238281,2023-06-29,0.0,0.0
V,SELL,17,230.43507385253906,2023-06-29,0.0,112.49798583984361
AAPL,SELL,3,191.8294677734375,2023-06-30,0.0,17.534317016601562
LLY,SELL,1,461.325439453125,2023-06-30,0.0,4.416717529296875
META,BUY,3,290.20098876953125,2023-07-06,0.0,0.0
META,SELL,3,307.4446716308594,2023-07-12,0.0,51.731048583984375
GOOGL,BUY,8,124.5608901977539,2023-07-14,0.0,0.0
MSFT,BUY,2,339.87762451171875,2023-07-17,0.0,0.0
MSFT,SELL,3,353.4046936035156,2023-07-18,0.0,43.923614501953125
AAPL,BUY,5,192.94699096679688,2023-07-19,0.0,0.0
AMZN,BUY,6,135.36000061035156,2023-07-19,0.0,0.0
MSFT,BUY,2,337.9507751464844,2023-07-21,0.0,0.0
GOOGL,SELL,8,119.1978759765625,2023-07-21,0.0,-42.90411376953125
NVDA,BUY,20,44.27925109863281,2023-07-21,0.0,0.0
LLY,BUY,1,451.8230895996094,2023-07-24,0.0,0.0
MSFT,BUY,2,345.0387878417969,2023-07-25,0.0,0.0
GOOGL,BUY,5,121.37287902832031,2023-07-25,0.0,0.0
GOOGL,SELL,5,128.384521484375,2023-07-26,0.0,35.05821228027344
META,BUY,2,296.7406921386719,2023-07-26,0.0,0.0
META,BUY,2,309.8001708984375,2023-07-27,0.0,0.0
META,SELL,4,323.4858093261719,2023-07-28,0.0,80.86151123046875
META,BUY,2,316.6479797363281,2023-07-31,0.0,0.0
AAPL,BUY,3,179.9816436767578,2023-08-04,0.0,0.0
AMZN,SELL,6,139.57000732421875,2023-08-04,0.0,25.260040283203125
AAPL,BUY,3,176.87631225585938,2023-08-07,0.0,0.0
AAPL,BUY,3,177.81582641601562,2023-08-08,0.0,0.0
LLY,SELL,1,513.0865478515625,2023-08-08,0.0,61.263458251953125
AAPL,BUY,3,176.22360229492188,2023-08-09,0.0,0.0
NVDA,BUY,14,40.82756805419922,2023-08-11,0.0,0.0
TSLA,BUY,2,225.60000610351562,2023-08-16,0.0,0.0
TSLA,BUY,2,219.22000122070312,2023-08-17,0.0,0.0
TSLA,BUY,2,215.49000549316406,2023-08-18,0.0,0.0
NVDA,BUY,8,46.935462951660156,2023-08-21,0.0,0.0
NVDA,BUY,7,45.637332916259766,2023-08-22,0.0,0.0
NVDA,BUY,6,47.08436965942383,2023-08-23,0.0,0.0
NVDA,BUY,6,47.13133239746094,2023-08-24,0.0,0.0
NVDA,BUY,5,45.98710250854492,2023-08-25,0.0,0.0
TSLA,SELL,6,238.58999633789062,2023-08-25,0.0,110.91995239257807
V,BUY,1,238.99684143066406,2023-08-25,0.0,0.0
V,SELL,1,240.23828125,2023-08-28,0.0,1.2414398193359375
NVDA,SELL,66,48.751243591308594,2023-08-29,0.0,270.23634338378906
IONQ,BUY,42,16.5,2023-08-29,0.0,0.0
AAPL,SELL,17,187.6222381591797,2023-09-01,0.0,92.15093994140605
AMZN,BUY,6,138.1199951171875,2023-09-01,0.0,0.0
IONQ,SELL,42,17.510000228881836,2023-09-01,0.0,42.42000961303711
AMZN,BUY,6,137.85000610351562,2023-09-07,0.0,0.0
MSFT,SELL,4,332.9228515625,2023-09-11,0.0,-34.2877197265625
AMZN,SELL,12,143.10000610351562,2023-09-11,0.0,61.38006591796875
IONQ,BUY,58,19.309999465942383,2023-09-12,0.0,0.0
META,SELL,2,309.81011962890625,2023-09-14,0.0,-13.67572021484375
AAPL,BUY,6,173.31239318847656,2023-09-15,0.0,0.0
GOOGL,BUY,7,136.4588165283203,2023-09-15,0.0,0.0
AMZN,BUY,6,140.38999938964844,2023-09-15,0.0,0.0
NVDA,BUY,19,42.21411895751953,2023-09-20,0.0,0.0
MSFT,BUY,2,314.7862243652344,2023-09-21,0.0,0.0
AMZN,BUY,5,129.3300018310547,2023-09-21,0.0,0.0
NVDA,BUY,15,40.992835998535156,2023-09-21,0.0,0.0
V,BUY,2,233.12466430664062,2023-09-21,0.0,0.0
MSFT,BUY,1,312.3036193847656,2023-09-22,0.0,0.0
V,BUY,2,231.6171875,2023-09-22,0.0,0.0
V,BUY,1,229.92251586914062,2023-09-25,0.0,0.0
MSFT,BUY,1,307.505859375,2023-09-26,0.0,0.0
GOOGL,BUY,3,127.6893310546875,2023-09-26,0.0,0.0
AMZN,BUY,2,125.9800033569336,2023-09-26,0.0,0.0
V,BUY,1,226.26715087890625,2023-09-26,0.0,0.0
V,BUY,1,226.119384765625,2023-09-27,0.0,0.0
IONQ,SELL,58,15.390000343322754,2023-09-28,0.0,-227.35994911193848
META,BUY,1,304.9401550292969,2023-10-02,0.0,0.0
TSLA,BUY,1,260.04998779296875,2023-10-05,0.0,0.0
GOOGL,BUY,2,136.6376190185547,2023-10-06,0.0,0.0
META,SELL,1,313.49737548828125,2023-10-06,0.0,8.557220458984375
NVDA,SELL,34,42.171146392822266,2023-10-18,0.0,16.858177185058608
TSLA,BUY,2,220.11000061035156,2023-10-19,0.0,0.0
AAPL,SELL,6,171.2030792236328,2023-10-20,0.0,-12.6558837890625
TSLA,BUY,2,211.99000549316406,2023-10-20,0.0,0.0
IONQ,BUY,37,12.59000015258789,2023-10-20,0.0,0.0
AMZN,SELL,13,126.55999755859375,2023-10-23,0.0,-95.67004394531264
TSLA,BUY,2,212.0800018310547,2023-10-23,0.0,0.0
GOOGL,BUY,3,137.85916137695312,2023-10-24,0.0,0.0
IONQ,BUY,46,11.010000228881836,2023-10-24,0.0,0.0
MSFT,BUY,1,335.61236572265625,2023-10-25,0.0,0.0
GOOGL,BUY,3,124.74959564208984,2023-10-25,0.0,0.0
IONQ,BUY,37,10.399999618530273,2023-10-25,0.0,0.0
AAPL,BUY,2,165.27117919921875,2023-10-26,0.0,0.0
MSFT,BUY,1,323.02215576171875,2023-10-26,0.0,0.0
GOOGL,BUY,2,121.44239807128906,2023-10-26,0.0,0.0
AMZN,BUY,2,119.56999969482422,2023-10-26,0.0,0.0
NVDA,BUY,6,40.30224609375,2023-10-26,0.0,0.0
V,SELL,7,227.87315368652344,2023-10-26,0.0,-16.680679321289034
IONQ,BUY,37,9.920000076293945,2023-10-26,0.0,0.0
GOOGL,BUY,2,121.3331527709961,2023-10-27,0.0,0.0
AMZN,BUY,2,132.7100067138672,2023-10-30,0.0,0.0
MSFT,SELL,6,340.93218994140625,2023-11-01,0.0,137.576690673828
AMZN,SELL,4,137.0,2023-11-01,0.0,43.43998718261719
V,BUY,2,235.06564331054688,2023-11-01,0.0,0.0
AAPL,BUY,2,175.8476104736328,2023-11-02,0.0,0.0
V,SELL,2,239.6668243408203,2023-11-02,0.0,9.202362060546875
IONQ,SELL,157,11.140000343322754,2023-11-02,0.0,24.85004901885976
NVDA,BUY,14,44.97848892211914,2023-11-03,0.0,0.0
META,BUY,1,313.8651123046875,2023-11-06,0.0,0.0
TSLA,SELL,7,219.27000427246094,2023-11-06,0.0,-13.519973754882727
LLY,BUY,1,591.4031372070312,2023-11-07,0.0,0.0
NVDA,SELL,20,46.54656982421875,2023-11-08,0.0,59.419075012206974
LLY,SELL,1,610.3301391601562,2023-11-08,0.0,18.927001953125
LLY,BUY,1,582.9155883789062,2023-11-09,0.0,0.0
AAPL,SELL,4,184.8351287841797,2023-11-10,0.0,57.102935791015625
LLY,BUY,1,604.0015258789062,2023-11-13,0.0,0.0
META,SELL,1,334.2494201660156,2023-11-14,0.0,20.384307861328125
V,BUY,3,243.8204803466797,2023-11-14,0.0,0.0
V,BUY,3,244.9756622314453,2023-11-15,0.0,0.0
MSFT,BUY,1,372.59112548828125,2023-11-20,0.0,0.0
NVDA,BUY,13,48.68730545043945,2023-11-22,0.0,0.0
MSFT,SELL,1,374.0422668457031,2023-11-30,0.0,1.451141357421875
GOOGL,SELL,22,130.956787109375,2023-12-01,0.0,-3.8830032348631676
V,SELL,6,251.07762145996094,2023-12-06,0.0,40.077301025390625
GOOGL,BUY,7,135.99203491210938,2023-12-07,0.0,0.0
IONQ,BUY,69,13.430000305175781,2023-12-13,0.0,0.0
MSFT,BUY,2,361.2289733886719,2023-12-14,0.0,0.0
LLY,BUY,1,566.561279296875,2023-12-14,0.0,0.0
IONQ,SELL,69,14.760000228881836,2023-12-14,0.0,91.76999473571777
AAPL,BUY,4,195.91136169433594,2023-12-15,0.0,0.0
NVDA,BUY,15,48.865501403808594,2023-12-15,0.0,0.0
META,BUY,2,332.8679504394531,2023-12-15,0.0,0.0
LLY,BUY,1,564.951416015625,2023-12-15,0.0,0.0
GOOGL,BUY,4,134.86978149414062,2023-12-18,0.0,0.0
AAPL,SELL,4,195.2866668701172,2023-12-19,0.0,-2.498779296875
META,SELL,2,348.21337890625,2023-12-19,0.0,30.69085693359375
V,BUY,2,256.7055969238281,2023-12-19,0.0,0.0
GOOGL,BUY,4,137.3923797607422,2023-12-20,0.0,0.0
GOOGL,SELL,15,139.45814514160156,2023-12-21,0.0,50.87928771972656
AAPL,BUY,4,184.08151245117188,2024-01-02,0.0,0.0
AAPL,BUY,3,182.7032012939453,2024-01-03,0.0,0.0
LLY,SELL,4,610.0457153320312,2024-01-03,0.0,121.7530517578125
AAPL,BUY,4,180.38282775878906,2024-01-04,0.0,0.0
AAPL,BUY,4,179.65896606445312,2024-01-05,0.0,0.0
NVDA,SELL,28,52.226802825927734,2024-01-08,0.0,96.43298721313482
V,SELL,2,259.223388671875,2024-01-08,0.0,5.03558349609375
MSFT,SELL,2,377.8526306152344,2024-01-10,0.0,33.247314453125
GOOGL,BUY,6,141.30540466308594,2024-01-10,0.0,0.0
TSLA,BUY,3,227.22000122070312,2024-01-11,0.0,0.0
AMZN,BUY,5,154.6199951171875,2024-01-12,0.0,0.0
TSLA,BUY,3,218.88999938964844,2024-01-12,0.0,0.0
AAPL,BUY,3,189.95181274414062,2024-01-19,0.0,0.0
GOOGL,SELL,6,145.37734985351562,2024-01-19,0.0,24.431671142578125
AMZN,BUY,4,155.33999633789062,2024-01-19,0.0,0.0
TSLA,BUY,3,182.6300048828125,2024-01-25,0.0,0.0
TSLA,BUY,3,183.25,2024-01-26,0.0,0.0
V,BUY,2,264.55517578125,2024-01-26,0.0,0.0
AAPL,SELL,18,182.8518829345703,2024-01-31,0.0,-3.1243743896484375
MSFT,BUY,2,392.472412109375,2024-01-31,0.0,0.0
LLY,BUY,1,637.6097412109375,2024-01-31,0.0,0.0
IONQ,BUY,67,10.270000457763672,2024-01-31,0.0,0.0
AMZN,BUY,3,159.27999877929688,2024-02-01,0.0,0.0
META,BUY,1,392.3612060546875,2024-02-01,0.0,0.0
LLY,SELL,1,652.2462158203125,2024-02-01,0.0,14.636474609375
AMZN,SELL,12,171.80999755859375,2024-02-02,0.0,189.4200134277345
META,SELL,1,472.0797424316406,2024-02-02,0.0,79.71853637695312
MSFT,SELL,2,400.2807922363281,2024-02-06,0.0,15.61676025390625
MSFT,BUY,2,408.7308349609375,2024-02-07,0.0,0.0
TSLA,BUY,4,189.55999755859375,2024-02-08,0.0,0.0
MSFT,SELL,2,415.1473388671875,2024-02-09,0.0,12.8330078125
V,SELL,2,273.4468994140625,2024-02-09,0.0,17.783447265625
NVDA,BUY,11,78.77749633789062,2024-02-23,0.0,0.0
V,BUY,2,280.53948974609375,2024-02-23,0.0,0.0
GOOGL,BUY,5,136.62767028808594,2024-02-26,0.0,0.0
V,SELL,2,281.0835266113281,2024-02-26,0.0,1.08807373046875
NVDA,SELL,11,78.66155242919922,2024-02-27,0.0,-1.2753829956054688
GOOGL,BUY,6,135.44583129882812,2024-02-28,0.0,0.0
AAPL,BUY,4,179.46127319335938,2024-02-29,0.0,0.0
AAPL,BUY,3,173.8515625,2024-03-04,0.0,0.0
GOOGL,BUY,4,132.43658447265625,2024-03-04,0.0,0.0
IONQ,SELL,67,10.09000015258789,2024-03-04,0.0,-12.060020446777344
AAPL,BUY,3,168.90704345703125,2024-03-05,0.0,0.0
IONQ,BUY,65,9.369999885559082,2024-03-05,0.0,0.0
AAPL,BUY,3,167.9141845703125,2024-03-06,0.0,0.0
TSLA,SELL,16,176.5399932861328,2024-03-06,0.0,-369.5701141357422
AAPL,BUY,4,167.79502868652344,2024-03-07,0.0,0.0
NVDA,BUY,8,87.48824310302734,2024-03-08,0.0,0.0
IONQ,BUY,59,10.8100004196167,2024-03-08,0.0,0.0
IONQ,SELL,124,9.789999961853027,2024-03-11,0.0,-32.880022048950146
V,BUY,2,280.8560485839844,2024-03-12,0.0,0.0
TSLA,BUY,3,162.5,2024-03-14,0.0,0.0
AAPL,BUY,3,171.38922119140625,2024-03-15,0.0,0.0
MSFT,BUY,1,411.83056640625,2024-03-15,0.0,0.0
AMZN,BUY,2,174.4199981689453,2024-03-15,0.0,0.0
NVDA,SELL,8,87.7970962524414,2024-03-15,0.0,2.4708251953125
V,BUY,1,279.9855651855469,2024-03-15,0.0,0.0
GOOGL,SELL,15,146.66842651367188,2024-03-18,0.0,174.46672058105491
V,BUY,2,284.2490234375,2024-03-19,0.0,0.0
V,SELL,5,286.158203125,2024-03-20,0.0,20.595306396484432
MSFT,SELL,1,424.6378479003906,2024-03-21,0.0,12.807281494140625
AMZN,BUY,4,182.41000366210938,2024-04-03,0.0,0.0
META,BUY,1,508.32843017578125,2024-04-04,0.0,0.0
AMZN,SELL,6,185.07000732421875,2024-04-05,0.0,31.940032958984432
META,SELL,1,524.6651000976562,2024-04-05,0.0,16.336669921875
TSLA,BUY,5,164.89999389648438,2024-04-05,0.0,0.0
IONQ,BUY,95,8.399999618530273,2024-04-09,0.0,0.0
IONQ,BUY,91,8.0,2024-04-10,0.0,0.0
TSLA,BUY,4,161.47999572753906,2024-04-15,0.0,0.0
V,BUY,2,268.3524169921875,2024-04-15,0.0,0.0
IONQ,BUY,72,7.53000020980835,2024-04-15,0.0,0.0
TSLA,SELL,12,157.11000061035156,2024-04-16,0.0,-72.59994506835938
TSLA,BUY,4,155.4499969482422,2024-04-17,0.0,0.0
MSFT,BUY,1,399.8144836425781,2024-04-18,0.0,0.0
TSLA,BUY,3,149.92999267578125,2024-04-18,0.0,0.0
AAPL,SELL,20,163.82357788085938,2024-04-19,0.0,-158.73968505859352
MSFT,BUY,2,394.7212219238281,2024-04-19,0.0,0.0
AMZN,BUY,4,174.6300048828125,2024-04-19,0.0,0.0
NVDA,BUY,9,76.16539001464844,2024-04-19,0.0,0.0
TSLA,BUY,4,147.0500030517578,2024-04-19,0.0,0.0
MSFT,BUY,1,396.5408935546875,2024-04-22,0.0,0.0
TSLA,BUY,3,142.0500030517578,2024-04-22,0.0,0.0
IONQ,SELL,258,8.199999809265137,2024-04-24,0.0,47.439971923828296
MSFT,BUY,1,394.64215087890625,2024-04-25,0.0,0.0
GOOGL,BUY,4,154.93141174316406,2024-04-25,0.0,0.0
META,BUY,1,439.1411437988281,2024-04-25,0.0,0.0
GOOGL,SELL,4,170.77215576171875,2024-04-26,0.0,63.36297607421875
META,BUY,1,441.0414733886719,2024-04-26,0.0,0.0
GOOGL,BUY,3,165.0118865966797,2024-04-29,0.0,0.0
META,BUY,1,430.4255676269531,2024-04-29,0.0,0.0
TSLA,SELL,14,194.0500030517578,2024-04-29,0.0,630.7600555419923
MSFT,BUY,1,385.03912353515625,2024-04-30,0.0,0.0
NVDA,BUY,8,86.36275482177734,2024-04-30,0.0,0.0
META,BUY,1,427.9880065917969,2024-04-30,0.0,0.0
V,SELL,2,265.7112121582031,2024-04-30,0.0,-5.28240966796875
NVDA,SELL,17,83.00326538085938,2024-05-01,0.0,34.66496276855466
V,BUY,3,264.4351501464844,2024-05-01,0.0,0.0
AAPL,BUY,4,171.7963104248047,2024-05-02,0.0,0.0
AAPL,SELL,4,182.07249450683594,2024-05-03,0.0,41.104736328125
AMZN,BUY,3,186.2100067138672,2024-05-03,0.0,0.0
MSFT,BUY,1,408.9822998046875,2024-05-06,0.0,0.0
IONQ,BUY,69,9.279999732971191,2024-05-06,0.0,0.0
V,SELL,3,277.7103271484375,2024-05-10,0.0,39.825531005859375
V,BUY,2,276.37493896484375,2024-05-13,0.0,0.0
V,BUY,2,274.74273681640625,2024-05-14,0.0,0.0
MSFT,SELL,7,419.1718444824219,2024-05-15,0.0,159.74151611328108
AMZN,BUY,4,185.99000549316406,2024-05-15,0.0,0.0
V,BUY,2,278.4621276855469,2024-05-15,0.0,0.0
IONQ,SELL,69,8.600000381469727,2024-05-22,0.0,-46.919955253601074
GOOGL,SELL,3,172.36122131347656,2024-05-23,0.0,22.048004150390625
V,SELL,6,271.7726135253906,2024-05-23,0.0,-28.523925781249886
AMZN,BUY,5,176.44000244140625,2024-05-31,0.0,0.0
LLY,BUY,1,812.9780883789062,2024-05-31,0.0,0.0
IONQ,BUY,104,7.78000020980835,2024-06-03,0.0,0.0
IONQ,BUY,95,7.710000038146973,2024-06-04,0.0,0.0
AAPL,BUY,3,194.7372283935547,2024-06-05,0.0,0.0
META,SELL,4,492.5488586425781,2024-06-05,0.0,231.5992431640625
AAPL,SELL,3,193.35528564453125,2024-06-06,0.0,-4.1458282470703125
V,BUY,3,274.5574645996094,2024-06-06,0.0,0.0
AAPL,BUY,3,195.75132751464844,2024-06-07,0.0,0.0
AMZN,BUY,3,184.3000030517578,2024-06-07,0.0,0.0
AAPL,SELL,3,192.00314331054688,2024-06-10,0.0,-11.244552612304688
MSFT,BUY,1,428.6831970214844,2024-06-11,0.0,0.0
MSFT,SELL,1,436.9858093261719,2024-06-12,0.0,8.3026123046875
V,SELL,3,267.8976745605469,2024-06-12,0.0,-19.9793701171875
TSLA,BUY,4,182.47000122070312,2024-06-13,0.0,0.0
TSLA,BUY,4,178.00999450683594,2024-06-14,0.0,0.0
IONQ,BUY,91,7.210000038146973,2024-06-18,0.0,0.0
V,BUY,2,274.33941650390625,2024-06-20,0.0,0.0
IONQ,BUY,80,6.800000190734863,2024-06-20,0.0,0.0
AAPL,BUY,2,206.29002380371094,2024-06-21,0.0,0.0
MSFT,BUY,1,445.625244140625,2024-06-21,0.0,0.0
AMZN,BUY,2,189.0800018310547,2024-06-21,0.0,0.0
V,BUY,1,272.7537841796875,2024-06-21,0.0,0.0
IONQ,BUY,51,6.760000228881836,2024-06-21,0.0,0.0
V,BUY,1,273.8240966796875,2024-06-24,0.0,0.0
AAPL,SELL,2,207.86090087890625,2024-06-25,0.0,3.141754150390625
IONQ,BUY,50,6.590000152587891,2024-06-25,0.0,0.0
AMZN,SELL,21,193.61000061035156,2024-06-26,0.0,251.4399261474612
TSLA,SELL,8,196.3699951171875,2024-06-26,0.0,129.03997802734375
V,SELL,4,264.20111083984375,2024-06-27,0.0,-38.4522705078125
AMZN,BUY,4,193.25,2024-06-28,0.0,0.0
V,BUY,3,260.1180114746094,2024-06-28,0.0,0.0
IONQ,BUY,111,7.03000020980835,2024-06-28,0.0,0.0
AMZN,SELL,4,197.1999969482422,2024-07-01,0.0,15.79998779296875
V,BUY,3,260.881103515625,2024-07-01,0.0,0.0
AAPL,BUY,3,218.99612426757812,2024-07-02,0.0,0.0
LLY,SELL,1,898.5729370117188,2024-07-02,0.0,85.5948486328125
AAPL,SELL,3,220.26870727539062,2024-07-03,0.0,3.8177490234375
IONQ,SELL,582,8.449999809265137,2024-07-10,0.0,721.62980222702
TSLA,BUY,5,241.02999877929688,2024-07-11,0.0,0.0
META,BUY,2,460.1029357910156,2024-07-17,0.0,0.0
LLY,BUY,1,841.2817993164062,2024-07-18,0.0,0.0
MSFT,BUY,2,424.9380798339844,2024-07-24,0.0,0.0
GOOGL,BUY,5,171.644287109375,2024-07-24,0.0,0.0
V,SELL,6,251.89239501953125,2024-07-24,0.0,-51.642974853515625
MSFT,BUY,2,414.5351257324219,2024-07-25,0.0,0.0
GOOGL,BUY,5,166.3248291015625,2024-07-25,0.0,0.0
NVDA,BUY,7,112.23820495605469,2024-07-25,0.0,0.0
V,BUY,2,251.4662628173828,2024-07-25,0.0,0.0
GOOGL,BUY,4,166.0464324951172,2024-07-26,0.0,0.0
MSFT,BUY,1,419.01336669921875,2024-07-30,0.0,0.0
NVDA,BUY,5,103.69139862060547,2024-07-30,0.0,0.0
MSFT,BUY,1,414.485595703125,2024-07-31,0.0,0.0
AMZN,BUY,2,167.89999389648438,2024-08-02,0.0,0.0
AAPL,BUY,2,208.0597381591797,2024-08-05,0.0,0.0
MSFT,BUY,1,391.4998474121094,2024-08-05,0.0,0.0
GOOGL,BUY,2,158.34066772460938,2024-08-05,0.0,0.0
AMZN,BUY,2,161.02000427246094,2024-08-05,0.0,0.0
NVDA,BUY,3,100.41261291503906,2024-08-05,0.0,0.0
TSLA,BUY,1,198.8800048828125,2024-08-05,0.0,0.0
IONQ,BUY,42,6.570000171661377,2024-08-05,0.0,0.0
AAPL,BUY,1,206.03152465820312,2024-08-06,0.0,0.0
GOOGL,BUY,1,157.38613891601562,2024-08-06,0.0,0.0
AMZN,BUY,1,161.92999267578125,2024-08-06,0.0,0.0
V,SELL,2,255.9457550048828,2024-08-06,0.0,8.958984375
META,SELL,2,526.381103515625,2024-08-13,0.0,132.55633544921875
AAPL,BUY,1,220.69290161132812,2024-08-14,0.0,0.0
LLY,SELL,1,923.3189086914062,2024-08-14,0.0,82.037109375
NVDA,SELL,15,129.95162963867188,2024-08-19,0.0,343.9121780395508
TSLA,BUY,2,222.72000122070312,2024-08-19,0.0,0.0
TSLA,SELL,8,206.27999877929688,2024-08-29,0.0,-199.23001098632812
GOOGL,BUY,4,156.4614715576172,2024-09-03,0.0,0.0
AAPL,SELL,4,219.826904296875,2024-09-04,0.0,36.463714599609375
GOOGL,SELL,21,155.55667114257812,2024-09-04,0.0,-187.25457763671847
